대여소명,자치구,lat,long,LCD거치대수,text
우리은행 앞,도봉구,37.667599,127.042999,10.0,우리은행 앞 (도봉구)<br>거치대 수: 10.0
방학사거리 (봄마당 앞),도봉구,37.662979,127.041939,12.0,방학사거리 (봄마당 앞) (도봉구)<br>거치대 수: 12.0
쌍문현대1차아파트 108동 앞,도봉구,37.65815,127.032669,10.0,쌍문현대1차아파트 108동 앞 (도봉구)<br>거치대 수: 10.0
"도봉역 1,2번 출구사이 건너편",도봉구,37.679119,127.044983,13.0,"도봉역 1,2번 출구사이 건너편 (도봉구)<br>거치대 수: 13.0"
버스정류장 앞,도봉구,37.652241,127.037064,12.0,버스정류장 앞 (도봉구)<br>거치대 수: 12.0
하나은행 (창동점),도봉구,37.639702,127.038834,8.0,하나은행 (창동점) (도봉구)<br>거치대 수: 8.0
창동주공17단지 상가앞,도봉구,37.646309,127.052742,10.0,창동주공17단지 상가앞 (도봉구)<br>거치대 수: 10.0
제일강산수산입구,도봉구,37.645199,127.032982,15.0,제일강산수산입구 (도봉구)<br>거치대 수: 15.0
북한산 코오롱 하늘채,도봉구,37.648891,127.023018,10.0,북한산 코오롱 하늘채 (도봉구)<br>거치대 수: 10.0
휘경2동 주민센터,동대문구,37.589912,127.06868,13.0,휘경2동 주민센터 (동대문구)<br>거치대 수: 13.0
용신동주민센터,동대문구,37.575947,127.037361,10.0,용신동주민센터 (동대문구)<br>거치대 수: 10.0
장안동 사거리,동대문구,37.572174,127.071388,10.0,장안동 사거리 (동대문구)<br>거치대 수: 10.0
답십리초등학교 옆 공원,동대문구,37.569656,127.055962,15.0,답십리초등학교 옆 공원 (동대문구)<br>거치대 수: 15.0
신설동역8번출구,동대문구,37.5742,127.026497,8.0,신설동역8번출구 (동대문구)<br>거치대 수: 8.0
휘경공고앞,동대문구,37.584625,127.07029,14.0,휘경공고앞 (동대문구)<br>거치대 수: 14.0
신이문역 2번출구,동대문구,37.602711,127.067863,10.0,신이문역 2번출구 (동대문구)<br>거치대 수: 10.0
전농삼성아파트,동대문구,37.58131,127.055344,10.0,전농삼성아파트 (동대문구)<br>거치대 수: 10.0
제기2교,동대문구,37.587791,127.037361,20.0,제기2교 (동대문구)<br>거치대 수: 20.0
동대문중 교차로,동대문구,37.573086,127.052162,10.0,동대문중 교차로 (동대문구)<br>거치대 수: 10.0
시립동부병원 앞 사거리,동대문구,37.573666,127.030815,20.0,시립동부병원 앞 사거리 (동대문구)<br>거치대 수: 20.0
신설동역 10번출구 앞,동대문구,37.575272,127.023468,10.0,신설동역 10번출구 앞 (동대문구)<br>거치대 수: 10.0
용두동 사거리,동대문구,37.577686,127.031013,20.0,용두동 사거리 (동대문구)<br>거치대 수: 20.0
용두동 래미안허브리츠아파트 앞,동대문구,37.576382,127.03511,20.0,용두동 래미안허브리츠아파트 앞 (동대문구)<br>거치대 수: 20.0
서울시립대 앞,동대문구,37.582561,127.054367,20.0,서울시립대 앞 (동대문구)<br>거치대 수: 20.0
청솔우성아파트 앞,동대문구,37.574203,127.057693,20.0,청솔우성아파트 앞 (동대문구)<br>거치대 수: 20.0
동대문중학교 옆,동대문구,37.574718,127.053391,13.0,동대문중학교 옆 (동대문구)<br>거치대 수: 13.0
전농사거리 교통섬,동대문구,37.577793,127.057831,15.0,전농사거리 교통섬 (동대문구)<br>거치대 수: 15.0
서울시립대 정문 앞,동대문구,37.583698,127.053856,20.0,서울시립대 정문 앞 (동대문구)<br>거치대 수: 20.0
전농동 동아아파트 앞,동대문구,37.574188,127.045891,10.0,전농동 동아아파트 앞 (동대문구)<br>거치대 수: 10.0
답십리초등학교 앞(현대시장 옆),동대문구,37.568192,127.057175,14.0,답십리초등학교 앞(현대시장 옆) (동대문구)<br>거치대 수: 14.0
군자교 서측 녹지대,동대문구,37.561153,127.070969,10.0,군자교 서측 녹지대 (동대문구)<br>거치대 수: 10.0
장안동삼거리 교통섬,동대문구,37.578632,127.071907,10.0,장안동삼거리 교통섬 (동대문구)<br>거치대 수: 10.0
휘봉고등학교 앞,동대문구,37.586815,127.067543,15.0,휘봉고등학교 앞 (동대문구)<br>거치대 수: 15.0
동대문구 보건소,동대문구,37.574852,127.040306,15.0,동대문구 보건소 (동대문구)<br>거치대 수: 15.0
답십리역 1번출구,동대문구,37.568184,127.051277,15.0,답십리역 1번출구 (동대문구)<br>거치대 수: 15.0
청량리 기업은행 앞,동대문구,37.580406,127.044823,8.0,청량리 기업은행 앞 (동대문구)<br>거치대 수: 8.0
외국어대 정문 앞,동대문구,37.59602,127.05983,20.0,외국어대 정문 앞 (동대문구)<br>거치대 수: 20.0
시조사 앞 (청량고정문 옆),동대문구,37.587517,127.052773,12.0,시조사 앞 (청량고정문 옆) (동대문구)<br>거치대 수: 12.0
세종대왕기념관 교차로,동대문구,37.5909,127.042587,9.0,세종대왕기념관 교차로 (동대문구)<br>거치대 수: 9.0
KAIST 경영대학 앞,동대문구,37.591614,127.045792,10.0,KAIST 경영대학 앞 (동대문구)<br>거치대 수: 10.0
서울시립대 정보기술관,동대문구,37.583008,127.060974,20.0,서울시립대 정보기술관 (동대문구)<br>거치대 수: 20.0
서울시립대 후문,동대문구,37.585197,127.060951,14.0,서울시립대 후문 (동대문구)<br>거치대 수: 14.0
KEB하나은행 청량리역지점,동대문구,37.582455,127.044495,6.0,KEB하나은행 청량리역지점 (동대문구)<br>거치대 수: 6.0
용두역 4번출구,동대문구,37.573753,127.038536,10.0,용두역 4번출구 (동대문구)<br>거치대 수: 10.0
동대문구민체육센터 (육교아래),동대문구,37.566971,127.074417,10.0,동대문구민체육센터 (육교아래) (동대문구)<br>거치대 수: 10.0
장한평역 1번출구 (국민은행앞),동대문구,37.561867,127.064377,10.0,장한평역 1번출구 (국민은행앞) (동대문구)<br>거치대 수: 10.0
신이문역 1번출구,동대문구,37.602798,127.067268,10.0,신이문역 1번출구 (동대문구)<br>거치대 수: 10.0
장안동위더스빌옆,동대문구,37.5667,127.062424,15.0,장안동위더스빌옆 (동대문구)<br>거치대 수: 15.0
중랑교사거리,동대문구,37.591534,127.067741,20.0,중랑교사거리 (동대문구)<br>거치대 수: 20.0
답십리 래미안엘파인아파트 입구,동대문구,37.57653,127.065941,20.0,답십리 래미안엘파인아파트 입구 (동대문구)<br>거치대 수: 20.0
전농동 텃골공원,동대문구,37.577621,127.052109,10.0,전농동 텃골공원 (동대문구)<br>거치대 수: 10.0
영휘원 교차로,동대문구,37.587238,127.043137,10.0,영휘원 교차로 (동대문구)<br>거치대 수: 10.0
동대문롯데캐슬아파트 앞,동대문구,37.57576,127.04837,13.0,동대문롯데캐슬아파트 앞 (동대문구)<br>거치대 수: 13.0
촬영소 사거리,동대문구,37.572948,127.066147,10.0,촬영소 사거리 (동대문구)<br>거치대 수: 10.0
제기역1번출구,동대문구,37.57835,127.033386,15.0,제기역1번출구 (동대문구)<br>거치대 수: 15.0
동의보감타워,동대문구,37.577999,127.037628,10.0,동의보감타워 (동대문구)<br>거치대 수: 10.0
경희대학교 청운관,동대문구,37.594601,127.051964,10.0,경희대학교 청운관 (동대문구)<br>거치대 수: 10.0
외대앞역 4번출구,동대문구,37.594891,127.063026,10.0,외대앞역 4번출구 (동대문구)<br>거치대 수: 10.0
서울시립대 대학본부,동대문구,37.584129,127.057938,10.0,서울시립대 대학본부 (동대문구)<br>거치대 수: 10.0
노들역 1번출구,동작구,37.512844,126.952469,20.0,노들역 1번출구 (동작구)<br>거치대 수: 20.0
사육신공원앞,동작구,37.513359,126.948059,10.0,사육신공원앞 (동작구)<br>거치대 수: 10.0
유한양행앞,동작구,37.512939,126.934242,20.0,유한양행앞 (동작구)<br>거치대 수: 20.0
노량진근린공원 대방공원,동작구,37.509369,126.92807,10.0,노량진근린공원 대방공원 (동작구)<br>거치대 수: 10.0
보라매역 8번출구,동작구,37.500076,126.921082,10.0,보라매역 8번출구 (동작구)<br>거치대 수: 10.0
녹십초요양병원앞,동작구,37.488361,126.906227,10.0,녹십초요양병원앞 (동작구)<br>거치대 수: 10.0
장승배기역 5번출구,동작구,37.505852,126.939362,30.0,장승배기역 5번출구 (동작구)<br>거치대 수: 30.0
신대방삼거리역 6번출구쪽,동작구,37.499855,126.929565,10.0,신대방삼거리역 6번출구쪽 (동작구)<br>거치대 수: 10.0
신대방삼거리역 3번출구쪽,동작구,37.499645,126.927094,10.0,신대방삼거리역 3번출구쪽 (동작구)<br>거치대 수: 10.0
장승배기역2번출구뒷편쪽,동작구,37.504498,126.938988,10.0,장승배기역2번출구뒷편쪽 (동작구)<br>거치대 수: 10.0
상도역 1번출구,동작구,37.502178,126.948204,10.0,상도역 1번출구 (동작구)<br>거치대 수: 10.0
흑석역 1번출구,동작구,37.50938,126.963615,15.0,흑석역 1번출구 (동작구)<br>거치대 수: 15.0
흑석역 4번출구,동작구,37.508587,126.963493,10.0,흑석역 4번출구 (동작구)<br>거치대 수: 10.0
중앙대학교 정문,동작구,37.507042,126.959152,15.0,중앙대학교 정문 (동작구)<br>거치대 수: 15.0
이수역 11번출구쪽,동작구,37.485508,126.981621,10.0,이수역 11번출구쪽 (동작구)<br>거치대 수: 10.0
사당동 아르테스 웨딩앞,동작구,37.481491,126.981583,10.0,사당동 아르테스 웨딩앞 (동작구)<br>거치대 수: 10.0
사당역 7번출구쪽,동작구,37.476891,126.980576,20.0,사당역 7번출구쪽 (동작구)<br>거치대 수: 20.0
정금마을 마을버스정류장,동작구,37.494705,126.982391,20.0,정금마을 마을버스정류장 (동작구)<br>거치대 수: 20.0
동작역 5번출구 동작주차공원,동작구,37.503189,126.97715,20.0,동작역 5번출구 동작주차공원 (동작구)<br>거치대 수: 20.0
동작역 7번출구,동작구,37.503181,126.976089,10.0,동작역 7번출구 (동작구)<br>거치대 수: 10.0
비계 버스정류소,동작구,37.506359,126.969078,10.0,비계 버스정류소 (동작구)<br>거치대 수: 10.0
사당중학교 버스정류소,동작구,37.486835,126.968048,10.0,사당중학교 버스정류소 (동작구)<br>거치대 수: 10.0
삼일초등학교 인근,동작구,37.489087,126.97358,10.0,삼일초등학교 인근 (동작구)<br>거치대 수: 10.0
노량진역 5번출구,동작구,37.513248,126.939972,10.0,노량진역 5번출구 (동작구)<br>거치대 수: 10.0
삼익아파트,동작구,37.510548,126.944847,10.0,삼익아파트 (동작구)<br>거치대 수: 10.0
동작구민 체육센터,동작구,37.494499,126.916527,10.0,동작구민 체육센터 (동작구)<br>거치대 수: 10.0
상도 아이파크 아파트,동작구,37.500881,126.94175,10.0,상도 아이파크 아파트 (동작구)<br>거치대 수: 10.0
노량진동 맥도널드앞,동작구,37.513523,126.943527,10.0,노량진동 맥도널드앞 (동작구)<br>거치대 수: 10.0
보라매공원 정문,동작구,37.497078,126.917793,10.0,보라매공원 정문 (동작구)<br>거치대 수: 10.0
남성역3번출구 뒤,동작구,37.484631,126.97155,10.0,남성역3번출구 뒤 (동작구)<br>거치대 수: 10.0
한강 현대아파트 건너편,동작구,37.505928,126.969231,10.0,한강 현대아파트 건너편 (동작구)<br>거치대 수: 10.0
사당새마을금고,동작구,37.486652,126.967842,10.0,사당새마을금고 (동작구)<br>거치대 수: 10.0
대방역 4번출구,동작구,37.512901,126.926613,15.0,대방역 4번출구 (동작구)<br>거치대 수: 15.0
흑석한강푸르지오 106동앞,동작구,37.505356,126.966179,10.0,흑석한강푸르지오 106동앞 (동작구)<br>거치대 수: 10.0
서울시여성가족재단,동작구,37.51199,126.927086,15.0,서울시여성가족재단 (동작구)<br>거치대 수: 15.0
양문교회 앞,동작구,37.489399,126.907112,10.0,양문교회 앞 (동작구)<br>거치대 수: 10.0
LG전자 베스트? 대리점 앞,동작구,37.497669,126.919868,10.0,LG전자 베스트? 대리점 앞 (동작구)<br>거치대 수: 10.0
총신대 앞(육교),동작구,37.488159,126.966476,12.0,총신대 앞(육교) (동작구)<br>거치대 수: 12.0
숭실대 입구역3번 출구 앞,동작구,37.496601,126.953682,7.0,숭실대 입구역3번 출구 앞 (동작구)<br>거치대 수: 7.0
노량진역 2번 출구 앞,동작구,37.51392,126.943069,12.0,노량진역 2번 출구 앞 (동작구)<br>거치대 수: 12.0
대림아파트 후문 상가 옆,동작구,37.488869,126.971909,10.0,대림아파트 후문 상가 옆 (동작구)<br>거치대 수: 10.0
보라매 두산위브 건너편,동작구,37.496513,126.914803,20.0,보라매 두산위브 건너편 (동작구)<br>거치대 수: 20.0
(구)합정동 주민센터,마포구,37.549561,126.905754,5.0,(구)합정동 주민센터 (마포구)<br>거치대 수: 5.0
망원역 1번출구 앞,마포구,37.555649,126.910629,20.0,망원역 1번출구 앞 (마포구)<br>거치대 수: 20.0
망원역 2번출구 앞,마포구,37.554951,126.910835,14.0,망원역 2번출구 앞 (마포구)<br>거치대 수: 14.0
합정역 1번출구 앞,마포구,37.550629,126.914986,13.0,합정역 1번출구 앞 (마포구)<br>거치대 수: 13.0
합정역 5번출구 앞,마포구,37.550007,126.914825,5.0,합정역 5번출구 앞 (마포구)<br>거치대 수: 5.0
합정역 7번출구 앞,마포구,37.548645,126.912827,10.0,합정역 7번출구 앞 (마포구)<br>거치대 수: 10.0
신한은행 서교동금융센터점 앞,마포구,37.55751,126.918503,5.0,신한은행 서교동금융센터점 앞 (마포구)<br>거치대 수: 5.0
서교동 사거리,마포구,37.552746,126.918617,10.0,서교동 사거리 (마포구)<br>거치대 수: 10.0
제일빌딩 앞,마포구,37.547691,126.919983,10.0,제일빌딩 앞 (마포구)<br>거치대 수: 10.0
상수역 2번출구 앞,마포구,37.547871,126.923531,10.0,상수역 2번출구 앞 (마포구)<br>거치대 수: 10.0
극동방송국 앞,마포구,37.549202,126.923203,10.0,극동방송국 앞 (마포구)<br>거치대 수: 10.0
홍대입구역 2번출구 앞,마포구,37.557499,126.923805,25.0,홍대입구역 2번출구 앞 (마포구)<br>거치대 수: 25.0
홍대입구역 8번출구 앞,마포구,37.55706,126.924423,15.0,홍대입구역 8번출구 앞 (마포구)<br>거치대 수: 15.0
광흥창역 2번출구 앞,마포구,37.547733,126.931763,10.0,광흥창역 2번출구 앞 (마포구)<br>거치대 수: 10.0
서강나루 공원,마포구,37.545284,126.931053,10.0,서강나루 공원 (마포구)<br>거치대 수: 10.0
신수동 사거리,마포구,37.545242,126.934113,5.0,신수동 사거리 (마포구)<br>거치대 수: 5.0
마포소방서 앞,마포구,37.549767,126.933174,15.0,마포소방서 앞 (마포구)<br>거치대 수: 15.0
신성기사식당 앞,마포구,37.547459,126.938377,10.0,신성기사식당 앞 (마포구)<br>거치대 수: 10.0
서강대 정문 건너편,마포구,37.55114,126.936989,20.0,서강대 정문 건너편 (마포구)<br>거치대 수: 20.0
서강대 남문 옆,마포구,37.549484,126.93895,15.0,서강대 남문 옆 (마포구)<br>거치대 수: 15.0
서강대 후문 옆,마포구,37.550411,126.943848,20.0,서강대 후문 옆 (마포구)<br>거치대 수: 20.0
현대벤처빌 앞,마포구,37.55352,126.936951,15.0,현대벤처빌 앞 (마포구)<br>거치대 수: 15.0
신촌역(2호선) 6번출구 옆,마포구,37.555054,126.937569,15.0,신촌역(2호선) 6번출구 옆 (마포구)<br>거치대 수: 15.0
신촌역(2호선) 7번출구 앞,마포구,37.554859,126.936157,10.0,신촌역(2호선) 7번출구 앞 (마포구)<br>거치대 수: 10.0
대흥동 주민센터,마포구,37.556004,126.942299,7.0,대흥동 주민센터 (마포구)<br>거치대 수: 7.0
아현역 4번출구 앞,마포구,37.557201,126.955666,11.0,아현역 4번출구 앞 (마포구)<br>거치대 수: 11.0
공덕역 2번출구,마포구,37.544579,126.950218,9.0,공덕역 2번출구 (마포구)<br>거치대 수: 9.0
공덕역 8번출구,마포구,37.543579,126.951324,10.0,공덕역 8번출구 (마포구)<br>거치대 수: 10.0
공덕역 5번출구,마포구,37.54425,126.951637,9.0,공덕역 5번출구 (마포구)<br>거치대 수: 9.0
